Support_Year;Cluster;Timestep;HP;EB;from_grid;from_main_grid;from_network
0;3;31;195.575;0.0;236.393;236.393;0.0
0;3;32;193.374;0.0;246.324;246.324;0.0
0;3;33;191.174;0.0;239.646;239.646;0.0
0;3;34;187.657;0.0;230.257;230.257;0.0
0;3;35;186.779;0.0;217.904;65.724;152.18
0;3;36;185.462;6.816;232.85;0.0;232.85
0;3;37;186.779;0.0;225.638;225.638;0.0
0;3;38;186.779;0.0;237.45;237.45;0.0
0;3;39;188.097;0.0;236.783;236.783;0.0
0;3;40;187.657;0.0;252.211;252.211;0.0
0;3;41;188.536;0.0;255.202;255.202;0.0
0;3;42;188.536;0.0;255.526;255.526;0.0
0;3;43;187.657;0.96;256.634;256.634;0.0
0;3;44;186.34;31.275;290.26;290.26;0.0
0;3;45;185.023;32.19;273.595;273.595;0.0
0;3;46;180.22;0.0;242.476;242.476;0.0
0;3;47;177.903;0.0;207.512;207.512;0.0
0;3;48;144.042;0.0;151.633;151.633;0.0
0;3;49;136.494;0.0;145.867;145.867;0.0
0;3;50;131.08;0.0;142.242;142.242;0.0
0;3;51;127.293;0.0;138.631;138.631;0.0
0;3;52;126.695;0.0;138.63;138.63;0.0
0;3;53;127.323;0.0;138.069;138.069;0.0
0;3;54;126.515;0.0;142.094;142.094;0.0
0;3;55;156.338;0.0;192.648;192.648;0.0
0;3;56;157.005;0.0;218.291;218.291;0.0
0;3;57;135.228;0.0;171.594;171.594;0.0
0;3;58;137.6;0.0;178.197;178.197;0.0
0;3;59;133.719;0.0;171.748;171.748;0.0
0;3;60;126.314;0.0;159.402;159.402;0.0
0;3;61;167.073;0.0;211.128;0.0;211.128
0;3;62;77.423;0.0;112.164;0.0;112.164
0;3;63;104.425;0.0;141.467;141.467;0.0
0;3;64;155.555;0.0;211.702;211.702;0.0
0;3;65;165.763;0.0;218.861;218.861;0.0
0;3;66;167.073;0.0;230.848;230.848;0.0
0;3;67;169.257;0.0;228.478;228.478;0.0
0;3;68;171.005;0.0;231.666;231.666;0.0
0;3;69;0.0;0.0;79.863;79.863;0.0
0;3;70;0.0;0.0;56.541;56.541;0.0
0;3;71;128.508;0.0;173.264;173.264;0.0
0;3;72;132.84;0.0;142.267;142.267;0.0
0;3;73;133.643;0.0;149.618;149.618;0.0
0;3;74;136.731;0.0;146.864;146.864;0.0
0;3;75;141.455;0.0;156.383;156.383;0.0
0;3;76;140.403;0.0;152.571;152.571;0.0
0;3;77;142.068;0.0;155.263;155.263;0.0
0;3;78;173.629;0.0;189.656;189.656;0.0
0;3;79;145.886;0.0;168.434;168.434;0.0
0;3;80;175.817;0.0;199.774;199.774;0.0
0;3;81;151.736;0.0;189.725;189.725;0.0
0;3;82;151.828;0.0;206.274;206.274;0.0
0;3;83;151.978;0.0;198.258;198.258;0.0
0;3;84;174.504;0.0;224.642;224.642;0.0
0;3;85;172.754;0.0;218.984;0.0;218.984
0;3;86;175.379;0.0;216.828;0.0;216.828
0;3;87;175.817;0.0;211.763;211.763;0.0
0;3;88;178.007;0.0;220.161;220.161;0.0
0;3;89;178.445;0.0;239.345;239.345;0.0
0;3;90;180.636;0.0;232.965;232.965;0.0
0;3;91;184.145;0.0;249.719;249.719;0.0
0;3;92;186.34;0.0;250.242;250.242;0.0
0;3;93;187.218;0.0;248.321;248.321;0.0
0;3;94;188.976;0.0;242.31;242.31;0.0
0;3;95;189.415;0.0;232.301;232.301;0.0
0;3;96;190.294;0.0;199.901;199.901;0.0
0;3;97;192.054;0.0;207.764;207.764;0.0
0;3;98;192.493;0.0;203.993;203.993;0.0
0;3;99;193.814;0.0;206.47;206.47;0.0
0;3;100;192.054;0.0;203.904;203.904;0.0
0;3;101;189.415;11.641;211.302;211.302;0.0
0;3;102;187.657;65.06;263.554;263.554;0.0
0;3;103;186.779;65.06;282.663;282.663;0.0
0;3;104;183.706;65.06;297.554;297.554;0.0
0;3;105;182.39;65.06;302.205;302.205;0.0
0;3;106;186.779;65.06;316.965;316.965;0.0
0;3;107;187.657;65.06;306.023;306.023;0.0
0;3;108;189.415;65.06;309.509;309.509;0.0
0;3;109;187.657;49.473;286.224;286.224;0.0
0;3;110;186.779;44.592;282.013;282.013;0.0
0;3;111;185.462;37.343;275.713;275.713;0.0
0;3;112;184.584;19.474;271.972;271.972;0.0
0;3;113;184.145;17.644;267.964;267.964;0.0
0;3;114;184.145;58.868;317.731;317.731;0.0
0;3;115;183.706;45.623;301.609;301.609;0.0
0;3;116;182.39;50.675;289.492;289.492;0.0
0;3;117;182.39;48.716;303.492;303.492;0.0
0;3;118;181.951;38.605;275.588;275.588;0.0
0;3;119;182.829;65.06;286.706;286.706;0.0
0;3;120;182.829;65.06;255.685;255.685;0.0
0;3;121;183.706;65.06;264.197;264.197;0.0
0;3;122;186.34;65.06;263.535;263.535;0.0
0;3;123;189.415;65.06;265.375;265.375;0.0
0;3;124;192.933;65.06;268.214;268.214;0.0
0;3;125;195.575;65.06;270.542;270.542;0.0
0;3;126;195.134;65.06;279.554;279.554;0.0
0;3;127;195.575;65.06;311.627;311.627;0.0
0;3;128;194.254;65.06;308.624;308.624;0.0
0;3;129;192.054;65.06;311.289;311.289;0.0
0;3;130;187.657;65.06;305.059;305.059;0.0
0;3;131;186.779;65.06;304.0;304.0;0.0
0;3;132;185.901;65.06;290.531;290.531;0.0
0;3;133;183.706;65.06;282.14;282.14;0.0
0;3;134;184.145;65.06;302.251;302.251;0.0
0;3;135;185.023;65.06;295.698;295.698;0.0
0;3;136;184.145;65.06;307.451;307.451;0.0
0;3;137;186.779;65.06;318.88;318.88;0.0
0;3;138;187.657;65.06;324.127;324.127;0.0
0;3;139;188.976;65.06;338.563;338.563;0.0
0;3;140;191.174;65.06;321.249;321.249;0.0
0;3;141;192.493;65.06;329.902;329.902;0.0
0;3;142;193.814;65.06;330.121;330.121;0.0
0;3;143;194.694;65.06;305.666;305.666;0.0
0;3;144;192.054;65.06;264.684;264.684;0.0
0;3;145;194.254;65.06;270.837;270.837;0.0
0;3;146;193.374;65.06;268.649;268.649;0.0
0;3;147;195.575;65.06;271.715;271.715;0.0
0;3;148;194.694;65.06;270.121;270.121;0.0
0;3;149;195.134;65.06;273.189;273.189;0.0
0;3;150;193.814;65.06;278.24;278.24;0.0
0;3;151;192.054;65.06;293.531;293.531;0.0
0;3;152;190.294;65.06;312.615;312.615;0.0
0;3;153;183.267;54.006;274.877;274.877;0.0
0;3;154;180.198;25.504;242.376;242.376;0.0
0;3;155;175.379;0.0;213.38;213.38;0.0
0;3;156;174.067;0.0;209.674;209.674;0.0
0;3;157;172.754;0.0;217.349;217.349;0.0
0;3;158;174.942;0.0;221.618;221.618;0.0
0;3;159;174.067;0.0;223.66;223.66;0.0
0;3;160;173.192;0.0;223.491;223.491;0.0
0;3;161;172.754;0.0;245.753;245.753;0.0
0;3;162;172.754;0.0;237.818;237.818;0.0
0;3;163;172.754;0.0;250.46;250.46;0.0
0;3;164;171.005;0.0;227.715;227.715;0.0
0;3;165;171.442;0.0;238.91;238.91;0.0
0;3;166;171.879;0.0;238.451;238.451;0.0
0;3;167;173.629;0.0;226.456;226.456;0.0
5;0;0;177.131;0.0;184.647;184.647;0.0
5;0;1;178.883;0.0;190.262;190.262;0.0
5;0;2;0.0;0.0;9.868;9.868;0.0
5;0;3;73.962;0.0;85.04;85.04;0.0
5;0;4;153.219;0.0;163.156;163.156;0.0
5;0;5;153.809;0.0;165.394;165.394;0.0
5;0;6;168.156;0.0;182.258;182.258;0.0
5;0;7;163.951;0.0;204.156;204.156;0.0
5;0;8;135.04;0.0;182.579;182.579;0.0
5;0;9;117.169;0.0;171.364;171.364;0.0
5;0;10;100.756;0.0;143.718;143.718;0.0
5;0;11;89.071;0.0;134.255;134.255;0.0
5;0;12;87.999;0.0;128.766;128.766;0.0
5;0;13;75.377;0.0;116.591;35.258;81.333
5;0;14;148.775;0.0;199.902;199.902;0.0
5;0;15;152.703;0.0;197.501;197.501;0.0
5;0;16;154.429;0.0;191.378;191.378;0.0
5;0;17;0.0;0.0;56.5;56.5;0.0
5;0;18;158.349;0.0;219.579;219.579;0.0
5;0;19;27.22;0.0;93.07;93.07;0.0
5;0;20;160.964;0.0;235.19;235.19;0.0
5;0;21;101.062;0.0;168.613;168.613;0.0
5;0;22;73.638;0.0;132.082;132.082;0.0
5;0;23;0.0;0.0;36.401;36.401;0.0
5;0;24;0.0;0.0;10.609;10.609;0.0
5;0;25;132.822;0.0;149.536;149.536;0.0
5;0;26;139.878;0.0;150.541;150.541;0.0
5;0;27;145.667;0.0;159.06;159.06;0.0
5;0;28;148.932;0.0;160.919;160.919;0.0
5;0;29;184.145;0.0;196.68;196.68;0.0
5;0;30;148.204;0.0;163.117;163.117;0.0
5;0;31;180.683;0.0;219.764;219.764;0.0
5;0;32;163.289;0.0;215.437;215.437;0.0
5;0;33;159.307;0.0;200.948;200.948;0.0
5;0;34;150.684;0.0;191.711;191.711;0.0
5;0;35;143.436;0.0;186.255;186.255;0.0
5;0;36;178.445;0.0;214.795;214.795;0.0
5;0;37;99.012;0.0;135.269;135.269;0.0
5;0;38;132.388;0.0;173.179;173.179;0.0
5;0;39;130.107;0.0;169.731;169.731;0.0
5;0;40;120.888;0.0;170.207;170.207;0.0
5;0;41;118.64;0.0;188.002;188.002;0.0
5;0;42;128.701;0.0;197.335;197.335;0.0
5;0;43;132.172;0.0;194.613;194.613;0.0
5;0;44;135.094;0.0;204.659;204.659;0.0
5;0;45;137.847;0.0;202.818;202.818;0.0
5;0;46;126.509;0.0;184.26;184.26;0.0
5;0;47;130.307;0.0;174.034;174.034;0.0
5;0;48;112.078;0.0;119.546;119.546;0.0
5;0;49;110.631;0.0;126.925;126.925;0.0
5;0;50;112.472;0.0;123.337;123.337;0.0
5;0;51;115.939;0.0;127.063;127.063;0.0
5;0;52;116.676;0.0;126.991;126.991;0.0
5;0;53;119.111;0.0;129.455;129.455;0.0
5;0;54;118.387;0.0;133.831;133.831;0.0
5;0;55;145.42;0.0;182.813;182.813;0.0
5;0;56;148.358;0.0;205.338;205.338;0.0
5;0;57;117.651;0.0;158.458;158.458;0.0
5;0;58;109.046;0.0;143.272;143.272;0.0
5;0;59;162.272;0.0;204.051;0.0;204.051
5;0;60;157.913;0.0;192.11;0.0;192.11
5;0;61;103.381;0.0;136.418;0.0;136.418
5;0;62;46.668;0.0;78.141;0.0;78.141
5;0;63;150.514;0.0;185.379;0.0;185.379
5;0;64;6.955;0.0;50.529;0.0;50.529
5;0;65;0.0;0.0;53.732;53.732;0.0
5;0;66;0.0;0.0;71.304;71.304;0.0
5;0;67;152.254;0.0;220.634;220.634;0.0
5;0;68;0.0;0.0;58.499;58.499;0.0
5;0;69;0.0;0.0;58.384;58.384;0.0
5;0;70;57.177;0.0;111.887;111.887;0.0
5;0;71;65.164;0.0;109.768;109.768;0.0
5;0;72;146.729;0.0;156.193;156.193;0.0
5;0;73;0.0;0.0;17.397;17.397;0.0
5;0;74;79.521;0.0;89.608;89.608;0.0
5;0;75;80.665;0.0;93.822;93.822;0.0
5;0;76;79.883;0.0;89.553;89.553;0.0
5;0;77;80.988;0.0;91.986;91.986;0.0
5;0;78;81.416;0.0;95.103;95.103;0.0
5;0;79;108.0;0.0;127.267;127.267;0.0
5;0;80;106.398;0.0;137.917;137.917;0.0
5;0;81;79.585;0.0;120.485;120.485;0.0
5;0;82;75.317;0.0;115.364;115.364;0.0
5;0;83;70.741;0.0;101.759;101.759;0.0
5;0;84;65.391;0.0;110.584;110.584;0.0
5;0;85;61.274;0.0;107.655;107.655;0.0
5;0;86;59.298;0.0;103.627;103.627;0.0
5;0;87;124.552;0.0;162.885;162.885;0.0
5;0;88;149.644;0.0;185.076;185.076;0.0
5;0;89;151.384;0.0;203.501;203.501;0.0
5;0;90;0.0;0.0;44.815;44.815;0.0
5;0;91;147.667;0.0;205.217;205.217;0.0
5;0;92;12.17;0.0;71.15;71.15;0.0
5;0;93;166.199;0.0;224.161;224.161;0.0
5;0;94;0.0;0.0;50.693;50.693;0.0
5;0;95;171.005;0.0;213.863;213.863;0.0
5;0;96;164.701;0.0;173.607;173.607;0.0
5;0;97;145.316;0.0;157.998;157.998;0.0
5;0;98;153.692;0.0;163.888;163.888;0.0
5;0;99;0.0;0.0;12.277;12.277;0.0
5;0;100;32.779;0.0;43.159;43.159;0.0
5;0;101;167.454;0.0;177.934;177.934;0.0
5;0;102;182.822;0.0;197.745;197.745;0.0
5;0;103;183.706;0.0;215.669;215.669;0.0
5;0;104;165.663;0.0;209.841;209.841;0.0
5;0;105;160.737;0.0;215.082;192.258;22.823
5;0;106;176.912;0.0;213.555;0.0;213.555
5;0;107;112.095;0.0;167.369;167.369;0.0
5;0;108;141.879;0.0;186.191;149.643;36.548
5;0;109;131.592;0.0;183.14;183.14;0.0
5;0;110;124.934;0.0;175.988;158.201;17.788
5;0;111;122.517;0.0;159.834;159.834;0.0
5;0;112;113.686;0.0;170.495;45.012;125.483
5;0;113;130.228;0.0;185.897;119.958;65.938
5;0;114;172.317;0.0;230.171;230.171;0.0
5;0;115;172.754;0.0;245.908;245.908;0.0
5;0;116;173.192;0.0;243.226;243.226;0.0
5;0;117;174.504;0.0;234.58;234.58;0.0
5;0;118;179.759;0.0;234.078;234.078;0.0
5;0;119;138.684;0.0;187.795;187.795;0.0
5;0;120;0.0;0.0;7.503;7.503;0.0
5;0;121;16.431;0.0;31.243;31.243;0.0
5;0;122;166.225;0.0;175.34;175.34;0.0
5;0;123;165.59;0.0;176.467;176.467;0.0
5;0;124;165.618;0.0;175.96;175.96;0.0
5;0;125;175.332;0.0;189.273;189.273;0.0
5;0;126;186.779;0.0;202.967;202.967;0.0
5;0;127;185.901;0.0;231.567;231.567;0.0
5;0;128;170.538;0.0;216.517;216.517;0.0
5;0;129;170.788;0.0;208.609;208.609;0.0
5;0;130;159.59;0.0;191.403;191.403;0.0
5;0;131;143.672;0.0;193.315;193.315;0.0
5;0;132;140.696;0.0;178.205;178.205;0.0
5;0;133;123.247;0.0;164.602;164.602;0.0
5;0;134;169.257;0.0;204.064;150.175;53.889
5;0;135;171.005;0.0;208.218;208.218;0.0
5;0;136;172.754;0.0;223.287;223.287;0.0
5;0;137;37.909;0.0;100.104;100.104;0.0
5;0;138;176.693;0.0;245.05;245.05;0.0
5;0;139;177.131;0.0;246.506;246.506;0.0
5;0;140;176.693;0.0;238.162;238.162;0.0
5;0;141;178.007;0.0;250.693;250.693;0.0
5;0;142;178.007;0.0;257.509;257.509;0.0
5;0;143;22.057;0.0;67.213;67.213;0.0
5;0;144;0.0;0.0;7.598;7.598;0.0
5;0;145;170.41;0.0;185.453;185.453;0.0
5;0;146;175.588;0.0;186.046;186.046;0.0
5;0;147;183.343;0.0;194.069;194.069;0.0
5;0;148;192.054;0.0;201.795;201.795;0.0
5;0;149;192.493;0.0;205.058;205.058;0.0
5;0;150;189.855;0.0;203.562;203.562;0.0
5;0;151;188.536;0.0;225.89;225.89;0.0
5;0;152;177.136;0.0;231.356;231.356;0.0
5;0;153;175.757;0.0;221.907;221.907;0.0
5;0;154;170.58;0.0;208.538;208.538;0.0
5;0;155;181.951;0.0;218.306;0.0;218.306
5;0;156;138.989;0.0;177.283;0.0;177.283
5;0;157;173.192;0.0;204.744;0.0;204.744
5;0;158;170.568;0.0;203.722;0.0;203.722
5;0;159;168.383;0.0;213.404;0.0;213.404
5;0;160;167.946;0.0;211.891;0.0;211.891
5;0;161;0.0;0.0;48.848;48.848;0.0
5;0;162;169.694;0.0;221.903;221.903;0.0
5;0;163;160.416;0.0;215.023;215.023;0.0
5;0;164;174.504;0.0;237.431;237.431;0.0
5;0;165;57.449;0.0;112.802;112.802;0.0
5;0;166;180.198;0.0;241.276;241.276;0.0
5;0;167;0.0;0.0;38.0;38.0;0.0
5;1;0;0.0;0.0;7.529;7.529;0.0
5;1;1;0.0;0.0;12.166;12.166;0.0
5;1;2;0.0;0.0;9.759;9.759;0.0
5;1;3;0.0;0.0;12.531;12.531;0.0
5;1;4;0.0;0.0;11.731;11.731;0.0
5;1;5;0.0;0.0;11.157;11.157;0.0
5;1;6;0.0;0.0;17.907;17.907;0.0
5;1;7;0.0;0.0;35.569;0.0;35.569
5;1;8;0.0;0.0;43.38;0.0;43.38
5;1;9;0.0;0.0;47.579;0.0;47.579
5;1;10;0.0;0.0;56.187;0.0;56.187
5;1;11;0.0;0.0;39.313;0.0;39.313
5;1;12;0.0;0.0;43.482;0.0;43.482
5;1;13;0.0;0.0;47.751;0.0;47.751
5;1;14;0.0;0.0;41.271;0.0;41.271
5;1;15;0.0;0.0;39.599;0.0;39.599
5;1;16;0.0;0.0;43.974;0.0;43.974
5;1;17;25.554;0.0;73.303;0.0;73.303
5;1;18;0.0;0.0;65.792;65.792;0.0
5;1;19;0.0;0.0;68.97;68.97;0.0
5;1;20;0.0;0.0;69.913;69.913;0.0
5;1;21;0.0;0.0;65.959;65.959;0.0
5;1;22;0.0;0.0;63.839;63.839;0.0
5;1;23;0.0;0.0;48.306;48.306;0.0
5;1;24;0.0;0.0;7.535;7.535;0.0
5;1;25;0.0;0.0;8.984;8.984;0.0
5;1;26;0.0;0.0;10.941;10.941;0.0
5;1;27;0.0;0.0;9.861;9.861;0.0
5;1;28;0.0;0.0;10.643;10.643;0.0
5;1;29;0.0;0.0;10.714;10.714;0.0
5;1;30;0.0;0.0;15.305;15.305;0.0
5;1;31;9.252;0.0;47.789;0.0;47.789
5;1;32;2.852;0.0;44.496;0.0;44.496
5;1;33;2.834;0.0;42.308;0.0;42.308
5;1;34;3.525;0.0;40.484;0.0;40.484
5;1;35;2.651;0.0;39.459;0.0;39.459
5;1;36;4.429;0.0;35.947;0.0;35.947
5;1;37;2.161;0.0;38.442;0.0;38.442
5;1;38;2.263;0.0;35.931;0.0;35.931
5;1;39;4.858;0.0;41.212;0.0;41.212
5;1;40;0.0;0.0;48.577;0.0;48.577
5;1;41;61.912;0.0;109.834;0.0;109.834
5;1;42;0.0;0.0;43.446;0.0;43.446
5;1;43;0.0;0.0;73.201;73.201;0.0
5;1;44;0.0;0.0;65.368;65.368;0.0
5;1;45;0.0;0.0;74.74;74.74;0.0
5;1;46;0.0;0.0;79.871;79.871;0.0
5;1;47;0.0;0.0;36.799;36.799;0.0
5;1;48;0.0;0.0;7.558;7.558;0.0
5;1;49;0.0;0.0;11.075;11.075;0.0
5;1;50;0.0;0.0;11.445;11.445;0.0
5;1;51;0.0;0.0;11.457;11.457;0.0
5;1;52;0.0;0.0;9.816;9.816;0.0
5;1;53;0.0;0.0;10.751;10.751;0.0
5;1;54;0.0;0.0;11.091;11.091;0.0
5;1;55;0.0;0.0;32.752;11.452;21.3
5;1;56;0.0;0.0;41.68;0.0;41.68
5;1;57;0.0;0.0;38.964;0.0;38.964
5;1;58;3.076;0.0;45.854;0.0;45.854
5;1;59;2.608;0.0;48.543;0.0;48.543
5;1;60;2.239;0.0;43.42;0.0;43.42
5;1;61;2.515;0.0;36.107;0.0;36.107
5;1;62;3.038;0.0;40.069;0.0;40.069
5;1;63;16.695;0.0;50.412;0.0;50.412
5;1;64;50.015;0.0;83.076;0.0;83.076
5;1;65;0.0;0.0;37.919;0.0;37.919
5;1;66;0.0;0.0;50.193;37.692;12.501
5;1;67;0.0;0.0;60.729;60.729;0.0
5;1;68;0.0;0.0;79.498;79.498;0.0
5;1;69;0.0;0.0;71.926;71.926;0.0
5;1;70;0.0;0.0;54.205;54.205;0.0
5;1;71;0.0;0.0;47.046;47.046;0.0
5;1;72;0.0;0.0;7.482;7.482;0.0
5;1;73;0.0;0.0;11.424;11.424;0.0
5;1;74;0.0;0.0;10.566;10.566;0.0
5;1;75;0.0;0.0;10.401;10.401;0.0
5;1;76;0.0;0.0;11.218;11.218;0.0
5;1;77;0.0;0.0;14.061;14.061;0.0
5;1;78;0.0;0.0;14.356;14.356;0.0
5;1;79;0.0;0.0;16.242;0.0;16.242
5;1;80;0.0;0.0;36.68;0.0;36.68
5;1;81;2.942;0.0;51.891;0.0;51.891
5;1;82;3.166;0.0;49.031;0.0;49.031
5;1;83;3.225;0.0;44.187;0.0;44.187
5;1;84;2.697;0.0;41.708;0.0;41.708
5;1;85;2.576;0.0;35.113;0.0;35.113
5;1;86;2.764;0.0;43.816;0.0;43.816
5;1;87;58.552;0.0;89.251;0.0;89.251
5;1;88;0.0;0.0;39.183;0.0;39.183
5;1;89;0.0;0.0;45.756;0.0;45.756
5;1;90;0.0;0.0;38.544;0.0;38.544
5;1;91;0.0;0.0;58.075;58.075;0.0
5;1;92;0.0;0.0;60.634;60.634;0.0
5;1;93;0.0;0.0;48.063;48.063;0.0
5;1;94;0.0;0.0;52.452;52.452;0.0
5;1;95;0.0;0.0;40.887;40.887;0.0
5;1;96;0.0;0.0;7.412;7.412;0.0
5;1;97;0.0;0.0;11.068;11.068;0.0
5;1;98;0.0;0.0;10.624;10.624;0.0
5;1;99;0.0;0.0;10.421;10.421;0.0
5;1;100;0.0;0.0;9.254;9.254;0.0
5;1;101;0.0;0.0;11.839;11.839;0.0
5;1;102;0.0;0.0;15.644;15.644;0.0
5;1;103;0.0;0.0;22.949;0.0;22.949
5;1;104;0.0;0.0;30.946;0.0;30.946
5;1;105;3.028;0.0;51.48;0.0;51.48
5;1;106;3.781;0.0;48.754;0.0;48.754
5;1;107;3.075;0.0;51.946;0.0;51.946
5;1;108;5.294;0.0;52.683;0.0;52.683
5;1;109;2.593;0.0;48.71;0.0;48.71
5;1;110;2.837;0.0;56.129;0.0;56.129
5;1;111;3.467;0.0;50.745;0.0;50.745
5;1;112;2.199;0.0;46.774;0.0;46.774
5;1;113;53.806;0.0;103.185;0.0;103.185
5;1;114;0.0;0.0;46.632;0.0;46.632
5;1;115;0.0;0.0;60.103;60.103;0.0
5;1;116;0.0;0.0;61.515;61.515;0.0
5;1;117;0.0;0.0;55.863;55.863;0.0
5;1;118;0.0;0.0;63.102;63.102;0.0
5;1;119;0.0;0.0;41.108;41.108;0.0
5;1;120;0.0;0.0;7.619;7.619;0.0
5;1;121;0.0;0.0;11.147;11.147;0.0
5;1;122;0.0;0.0;9.85;9.85;0.0
5;1;123;0.0;0.0;11.929;11.929;0.0
5;1;124;0.0;0.0;10.074;10.074;0.0
5;1;125;0.0;0.0;13.56;13.56;0.0
5;1;126;0.0;0.0;12.101;12.101;0.0
5;1;127;0.0;0.0;43.804;43.804;0.0
5;1;128;0.0;0.0;41.745;0.0;41.745
5;1;129;3.512;0.0;41.74;0.0;41.74
5;1;130;2.974;0.0;43.365;0.0;43.365
5;1;131;2.847;0.0;35.816;0.0;35.816
5;1;132;4.847;0.0;44.985;0.0;44.985
5;1;133;2.423;0.0;35.225;0.0;35.225
5;1;134;2.444;0.0;39.119;0.0;39.119
5;1;135;3.064;0.0;34.308;0.0;34.308
5;1;136;2.406;0.0;42.51;0.0;42.51
5;1;137;51.323;0.0;99.277;0.0;99.277
5;1;138;0.0;0.0;47.493;22.015;25.478
5;1;139;0.0;0.0;74.199;74.199;0.0
5;1;140;0.0;0.0;71.958;71.958;0.0
5;1;141;0.0;0.0;78.264;78.264;0.0
5;1;142;0.0;0.0;57.149;57.149;0.0
5;1;143;0.0;0.0;58.087;58.087;0.0
5;1;144;0.0;0.0;7.461;7.461;0.0
5;1;145;0.0;0.0;12.297;12.297;0.0
5;1;146;0.0;0.0;11.135;11.135;0.0
5;1;147;0.0;0.0;11.104;11.104;0.0
5;1;148;0.0;0.0;9.835;9.835;0.0
5;1;149;0.0;0.0;11.968;11.968;0.0
5;1;150;0.0;0.0;14.53;14.53;0.0
5;1;151;0.0;0.0;37.994;3.473;34.521
5;1;152;0.0;0.0;41.161;0.0;41.161
5;1;153;2.66;0.0;48.229;0.0;48.229
5;1;154;3.532;0.0;37.954;0.0;37.954
5;1;155;3.074;0.0;41.641;0.0;41.641
5;1;156;4.546;0.0;46.092;0.0;46.092
5;1;157;2.191;0.0;48.282;0.0;48.282
5;1;158;2.347;0.0;40.761;0.0;40.761
5;1;159;95.793;0.0;136.878;0.0;136.878
5;1;160;0.0;0.0;46.533;0.0;46.533
5;1;161;10.103;0.0;59.938;0.0;59.938
5;1;162;0.0;0.0;48.327;13.116;35.211
5;1;163;0.0;0.0;86.572;86.572;0.0
5;1;164;0.0;0.0;73.365;73.365;0.0
5;1;165;0.0;0.0;70.574;70.574;0.0
5;1;166;0.0;0.0;68.77;68.77;0.0
5;1;167;0.0;0.0;55.211;55.211;0.0
5;2;0;0.0;0.0;7.519;7.519;0.0
5;2;1;0.0;0.0;9.982;9.982;0.0
5;2;2;146.168;0.0;156.592;156.592;0.0
5;2;3;0.0;0.0;12.89;12.89;0.0
5;2;4;93.604;0.0;104.427;104.427;0.0
5;2;5;150.514;0.0;161.125;161.125;0.0
5;2;6;0.0;0.0;19.58;19.58;0.0
5;2;7;0.0;0.0;32.858;32.858;0.0
5;2;8;0.0;0.0;60.949;60.949;0.0
5;2;9;68.367;0.0;115.653;115.653;0.0
5;2;10;63.158;0.0;100.766;0.0;100.766
5;2;11;51.057;0.0;93.001;0.0;93.001
5;2;12;39.025;0.0;78.425;0.0;78.425
5;2;13;140.524;0.0;179.025;0.0;179.025
5;2;14;23.683;0.0;74.32;0.0;74.32
5;2;15;139.657;0.0;178.74;0.0;178.74
5;2;16;24.168;0.0;75.464;0.0;75.464
5;2;17;26.067;0.0;90.075;90.075;0.0
5;2;18;0.0;0.0;56.416;56.416;0.0
5;2;19;94.287;0.0;163.135;163.135;0.0
5;2;20;55.613;0.0;121.128;121.128;0.0
5;2;21;0.0;0.0;61.892;61.892;0.0
5;2;22;119.603;0.0;183.248;183.248;0.0
5;2;23;0.0;0.0;37.898;37.898;0.0
5;2;24;0.0;0.0;7.566;7.566;0.0
5;2;25;0.0;0.0;11.725;11.725;0.0
5;2;26;152.444;0.0;163.032;163.032;0.0
5;2;27;0.0;0.0;10.748;10.748;0.0
5;2;28;167.509;0.0;178.873;178.873;0.0
5;2;29;32.881;0.0;44.513;44.513;0.0
5;2;30;117.753;0.0;134.416;134.416;0.0
5;2;31;119.596;0.0;159.159;159.159;0.0
5;2;32;112.444;0.0;170.772;170.772;0.0
5;2;33;106.443;0.0;147.088;120.784;26.304
5;2;34;91.212;0.0;129.18;0.0;129.18
5;2;35;76.11;0.0;116.953;0.0;116.953
5;2;36;79.751;0.0;116.909;0.0;116.909
5;2;37;138.789;0.0;179.23;0.0;179.23
5;2;38;133.588;0.0;174.272;0.0;174.272
5;2;39;25.847;0.0;58.426;0.0;58.426
5;2;40;18.976;0.0;75.929;75.929;0.0
5;2;41;22.214;0.0;78.471;78.471;0.0
5;2;42;32.612;0.0;99.235;99.235;0.0
5;2;43;37.233;0.0;99.134;99.134;0.0
5;2;44;24.702;0.0;87.052;87.052;0.0
5;2;45;0.0;0.0;60.656;60.656;0.0
5;2;46;0.0;0.0;56.144;56.144;0.0
5;2;47;0.0;0.0;43.666;43.666;0.0
5;2;48;0.0;0.0;7.554;7.554;0.0
5;2;49;0.0;0.0;9.184;9.184;0.0
5;2;50;42.814;0.0;53.778;53.778;0.0
5;2;51;45.476;0.0;55.247;55.247;0.0
5;2;52;46.167;0.0;56.006;56.006;0.0
5;2;53;47.912;0.0;58.049;58.049;0.0
5;2;54;44.616;0.0;57.323;57.323;0.0
5;2;55;58.317;0.0;93.745;93.745;0.0
5;2;56;58.876;0.0;110.505;110.505;0.0
5;2;57;40.053;0.0;83.516;83.516;0.0
5;2;58;38.604;0.0;81.159;0.0;81.159
5;2;59;30.304;0.0;67.352;0.0;67.352
5;2;60;135.321;0.0;170.524;0.0;170.524
5;2;61;131.139;0.0;158.2;0.0;158.2
5;2;62;15.764;0.0;54.879;0.0;54.879
5;2;63;29.893;0.0;59.306;0.0;59.306
